,Unnamed: 0,underlying,type,expiration,quotedate,strike,bid,ask,volume,bs,garch,gp
34012,34012,SPX,put,2020-01-17,2019-10-23,2475.0,6.4,6.6,27,0.1899322440335211,1.2790552418609218,0.4439907450178341
34013,34013,SPX,put,2020-01-17,2019-10-23,2485.0,6.7,6.9,10,0.2283292484928374,0.918808685132709,0.5072791893867281
34014,34014,SPX,put,2020-01-17,2019-10-23,2490.0,6.8,7.1,1,0.2500275619151288,2.2147168718774504,0.5158520288350331
34015,34015,SPX,put,2020-01-17,2019-10-23,2500.0,7.2,7.4,91,0.2990496029187763,1.944531552944747,0.6024142143464125
34016,34016,SPX,put,2020-01-17,2019-10-23,2505.0,7.3,7.6,20,0.3266459886361375,1.5417046853533454,0.7431236798002214
34017,34017,SPX,put,2020-01-17,2019-10-23,2515.0,7.7,8.0,10,0.3887505490198464,2.4829223366540187,0.6765386679662113
34018,34018,SPX,put,2020-01-17,2019-10-23,2525.0,8.1,8.3,15,0.4611568989242691,1.5380790147218093,0.8948129381683421
34019,34019,SPX,put,2020-01-17,2019-10-23,2530.0,8.2,8.5,1,0.5016638092048389,3.1776229029151697,1.0779532689380371
34020,34020,SPX,put,2020-01-17,2019-10-23,2575.0,10.3,10.5,12,1.0332016246784406,2.429838271831391,1.5000966943898242
34021,34021,SPX,put,2020-01-17,2019-10-23,2600.0,11.6,11.9,62,1.5032043100792831,4.522354256764153,2.2965066043285027
34022,34022,SPX,put,2020-01-17,2019-10-23,2605.0,11.8,12.2,1,1.6167219625857854,1.3247411271950196,2.419352536570926
34023,34023,SPX,put,2020-01-17,2019-10-23,2625.0,13.0,13.4,3297,2.1479139309297466,2.577402127617762,3.062595199919381
34024,34024,SPX,put,2020-01-17,2019-10-23,2650.0,14.7,15.1,7,3.016236693349228,5.286111826503264,4.09093920491633
34025,34025,SPX,put,2020-01-17,2019-10-23,2655.0,15.1,15.4,373,3.221614854864029,5.2795658382514015,4.495732692267456
34026,34026,SPX,put,2020-01-17,2019-10-23,2700.0,18.7,19.1,2046,5.659993019507141,5.9049748791459855,7.41877454516751
34027,34027,SPX,put,2020-01-17,2019-10-23,2720.0,20.6,21.0,11,7.153093715293153,8.605343343460774,8.401775478234809
34028,34028,SPX,put,2020-01-17,2019-10-23,2725.0,21.1,21.5,5,7.572785802019695,10.554428476531474,9.47550672161595
34029,34029,SPX,put,2020-01-17,2019-10-23,2750.0,23.7,24.2,351,9.982088501004,8.55393445027516,12.147818421470967
34030,34030,SPX,call,2020-01-17,2019-10-23,2775.0,256.0,260.7,8,253.03026659782108,256.23336656482724,253.87307854861112
34031,34031,SPX,put,2020-01-17,2019-10-23,2775.0,26.6,27.2,37,12.970866769838096,12.5527420713249,15.508219724135223
34032,34032,SPX,put,2020-01-17,2019-10-23,2795.0,29.2,29.8,27,15.836487532900946,16.467353921121514,18.551422591738437
34033,34033,SPX,call,2020-01-17,2019-10-23,2800.0,234.5,238.8,108,231.77888348946863,237.8465298998307,232.62906025142271
34034,34034,SPX,put,2020-01-17,2019-10-23,2800.0,29.9,30.5,215,16.624534289442465,20.801042856922173,18.8621035331227
34035,34035,SPX,put,2020-01-17,2019-10-23,2810.0,31.3,31.8,217,18.29137070141246,18.97180154264491,19.69473642992147
34036,34036,SPX,put,2020-01-17,2019-10-23,2815.0,32.0,32.6,150,19.17150830984133,18.35347210427819,21.59082512669629
34037,34037,SPX,call,2020-01-17,2019-10-23,2825.0,213.4,217.4,24,211.27784813789776,210.70894212274203,212.10765110538875
34038,34038,SPX,put,2020-01-17,2019-10-23,2825.0,33.5,34.1,9,21.028549565829053,21.50911211238308,24.068911971167328
34039,34039,SPX,call,2020-01-17,2019-10-23,2850.0,192.7,196.3,248,191.61003520970823,186.73211115682176,191.31975225736903
34040,34040,SPX,put,2020-01-17,2019-10-23,2850.0,37.5,38.1,487,26.2657872655966,23.99775288951695,30.738984164054624
34041,34041,SPX,call,2020-01-17,2019-10-23,2855.0,188.6,192.1,2,187.7834098430076,189.96637941513129,191.26586521754265
34042,34042,SPX,put,2020-01-17,2019-10-23,2865.0,40.1,40.7,13,29.84065060595151,32.03909868798201,32.16369831454603
34043,34043,SPX,call,2020-01-17,2019-10-23,2870.0,176.5,179.8,2,176.52808531340315,169.78834165053377,175.93702646630555
34044,34044,SPX,call,2020-01-17,2019-10-23,2875.0,172.5,175.7,172,172.85302535848632,173.1432395038997,171.74122528196364
34045,34045,SPX,put,2020-01-17,2019-10-23,2885.0,43.9,44.5,150,35.143994528402004,32.22696254638765,36.50680079833886
34046,34046,SPX,put,2020-01-17,2019-10-23,2890.0,44.9,45.5,5,36.569217278853785,34.6796690126925,39.60754032368613
34047,34047,SPX,call,2020-01-17,2019-10-23,2900.0,152.8,155.6,112,155.0764704550429,148.65092472717444,152.7565547851366
34048,34048,SPX,put,2020-01-17,2019-10-23,2900.0,46.9,47.6,1406,39.54232376684604,39.86145144927718,42.22774358891234
34049,34049,SPX,put,2020-01-17,2019-10-23,2915.0,50.2,50.8,3,44.31521050750439,40.12592247766197,47.7784547963603
34050,34050,SPX,put,2020-01-17,2019-10-23,2920.0,51.3,52.0,1,45.99131233309152,42.44989080849232,48.93149536211332
34051,34051,SPX,call,2020-01-17,2019-10-23,2925.0,134.3,135.6,4,138.3396906189014,133.89644196628518,139.78197370366547
34052,34052,SPX,put,2020-01-17,2019-10-23,2925.0,52.5,53.1,2,47.71059455866225,41.67798908012001,50.13826351372893
34053,34053,SPX,put,2020-01-17,2019-10-23,2930.0,53.7,54.3,1,49.47339089061052,46.83343250923027,53.21333396990179
34054,34054,SPX,put,2020-01-17,2019-10-23,2935.0,54.9,55.5,1,51.28001264912734,49.714903092908614,54.89545276150664
34055,34055,SPX,put,2020-01-17,2019-10-23,2950.0,58.8,59.4,1123,56.965600001713256,59.67784258145035,59.88494379554274
34056,34056,SPX,put,2020-01-17,2019-10-23,2955.0,60.2,60.8,45,58.95017614998778,55.34681546018861,63.20029017987389
34057,34057,SPX,put,2020-01-17,2019-10-23,2970.0,64.4,65.1,56,65.17476496183895,66.30165105112523,66.93870494417368
34058,34058,SPX,call,2020-01-17,2019-10-23,2975.0,98.4,99.2,1,108.15939572777027,99.84372531146632,110.40494035965226
34059,34059,SPX,put,2020-01-17,2019-10-23,2975.0,65.8,66.6,6,67.34040092344571,64.2641767963213,71.14828900630874
34060,34060,SPX,call,2020-01-17,2019-10-23,2990.0,88.3,89.1,4,99.9869504352082,86.33909017674264,100.45491880691772
34061,34061,SPX,put,2020-01-17,2019-10-23,2990.0,70.7,71.4,1,74.11098600765808,70.90320838823982,77.33042566496188
34062,34062,SPX,call,2020-01-17,2019-10-23,2995.0,85.0,85.8,101,97.354187829088,84.2343044853206,97.48472387377517
34063,34063,SPX,put,2020-01-17,2019-10-23,2995.0,72.4,73.2,121,76.45923352712907,73.0262140549015,78.30979489102532
34064,34064,SPX,call,2020-01-17,2019-10-23,3000.0,81.8,82.6,1265,94.76713710084688,83.66708464137659,95.1364214363654
34065,34065,SPX,put,2020-01-17,2019-10-23,3000.0,74.2,74.9,1175,78.85319292447957,66.70594241900501,83.91035772814959
34066,34066,SPX,call,2020-01-17,2019-10-23,3025.0,66.4,67.2,1,82.5158457003181,78.6225460991313,83.55690006413924
34067,34067,SPX,call,2020-01-17,2019-10-23,3030.0,63.5,64.3,1,80.20170447986493,76.21429727633148,83.6125460397432
34068,34068,SPX,put,2020-01-17,2019-10-23,3040.0,90.0,90.9,5,99.64248680349532,102.3822107480759,104.45170886306124
34069,34069,SPX,call,2020-01-17,2019-10-23,3045.0,55.2,56.0,300,73.52873811809286,69.6829624016661,76.75834733301092
34070,34070,SPX,call,2020-01-17,2019-10-23,3050.0,52.7,53.3,1031,71.39353460617758,64.44812851093668,72.41230722073304
34071,34071,SPX,put,2020-01-17,2019-10-23,3050.0,94.7,95.5,2,105.28969168572485,103.59950639543456,109.76868322543328
34072,34072,SPX,call,2020-01-17,2019-10-23,3055.0,50.1,50.8,2,69.30248651987677,64.24834469521299,71.9951522484565
34073,34073,SPX,call,2020-01-17,2019-10-23,3060.0,47.7,48.3,2,67.25532033071681,63.90885107869148,67.73764947893083
34074,34074,SPX,call,2020-01-17,2019-10-23,3075.0,40.7,41.2,650,61.37407959506322,54.88440914692509,62.706315803701024
34075,34075,SPX,call,2020-01-17,2019-10-23,3090.0,34.3,34.9,40,55.87606199259153,51.343998374420224,57.76226699584819
34076,34076,SPX,call,2020-01-17,2019-10-23,3095.0,32.4,33.0,150,54.12679188298762,50.17517056635187,55.718104588383504
34077,34077,SPX,call,2020-01-17,2019-10-23,3100.0,30.5,31.2,950,52.418539332601085,50.3569088563047,54.88821052643209
34078,34078,SPX,put,2020-01-17,2019-10-23,3100.0,121.1,124.7,500,136.12479766806314,126.05525680425166,141.45625815226464
34079,34079,SPX,call,2020-01-17,2019-10-23,3120.0,23.8,24.4,1,45.98681925763776,44.18048618193046,47.60871003353671
34080,34080,SPX,call,2020-01-17,2019-10-23,3125.0,22.4,23.0,550,44.47686969554536,42.407389261434794,45.51239710246384
34081,34081,SPX,call,2020-01-17,2019-10-23,3145.0,17.2,17.7,750,38.81402070507932,32.19548397312287,40.85995814459569
34082,34082,SPX,call,2020-01-17,2019-10-23,3150.0,16.1,16.6,457,37.489916324175056,28.317656943829295,40.11098912723479
34083,34083,SPX,call,2020-01-17,2019-10-23,3155.0,15.1,15.6,1,36.20137122518236,32.176233548409094,38.84254625994906
34084,34084,SPX,call,2020-01-17,2019-10-23,3190.0,9.3,9.7,5,28.129725710512616,24.230765529816136,28.8827385657599
34085,34085,SPX,call,2020-01-17,2019-10-23,3200.0,8.2,8.5,3,26.11092463868431,20.60986521843479,26.830057575303904
34086,34086,SPX,call,2020-01-17,2019-10-23,3210.0,7.1,7.5,1,24.21119873276848,22.842961744186276,26.16462495107369
34087,34087,SPX,call,2020-01-17,2019-10-23,3230.0,5.4,5.7,1,20.74992663259832,18.827407105830567,21.714661756561902
34088,34088,SPX,call,2020-01-17,2019-10-23,3250.0,4.2,4.5,26,17.70794182274676,17.657276279313997,18.61844898941757
34089,34089,SPX,call,2020-01-17,2019-10-23,3270.0,3.3,3.6,1,15.047845505004318,10.71817808251707,16.176447190755393
34090,34090,SPX,call,2020-01-17,2019-10-23,3275.0,3.1,3.4,1,14.43820207788042,14.216767359005052,16.161217118231225
34091,34091,SPX,call,2020-01-17,2019-10-23,3300.0,2.3,2.55,6,11.694595888273229,10.100468750203795,13.402822850981478
34092,34092,SPX,call,2020-01-17,2019-10-23,3325.0,1.75,2.0,1,9.410184111410103,10.575371112763001,10.269977502875667
34093,34093,SPX,call,2020-01-17,2019-10-23,3350.0,1.4,1.55,3,7.522613019266146,6.362520592055347,9.19905019389816
34094,34094,SPX,call,2020-01-17,2019-10-23,3700.0,0.05,0.2,3,0.1703607432362588,0.0,0.4331738808144735
34095,34095,SPX,put,2020-02-21,2019-10-23,1300.0,0.05,0.15,1,0.0,0.0,0.0
34096,34096,SPX,put,2020-02-21,2019-10-23,1800.0,1.05,1.2,256,2.6586481642074977e-08,0.0,0.0
34097,34097,SPX,put,2020-02-21,2019-10-23,1900.0,1.45,1.6,10,1.21721139538206e-06,0.07361791523631313,0.0
34098,34098,SPX,put,2020-02-21,2019-10-23,2075.0,2.65,2.9,1201,0.0002778194077634,0.05720133481784845,0.0018729175063419
34099,34099,SPX,put,2020-02-21,2019-10-23,2125.0,3.1,3.4,4,0.0010187261025527,0.0,0.0042118683959721
34100,34100,SPX,put,2020-02-21,2019-10-23,2300.0,6.2,6.5,1434,0.0462164840796768,1.4817661094356707,0.1081658190956064
34101,34101,SPX,put,2020-02-21,2019-10-23,2375.0,8.3,8.6,1200,0.1748409745074264,0.5461839119978291,0.3797449971132315
34102,34102,SPX,put,2020-02-21,2019-10-23,2390.0,8.9,9.2,600,0.2237678035682684,1.8429812572069155,0.5018642273091144
34103,34103,SPX,put,2020-02-21,2019-10-23,2400.0,9.2,9.5,1716,0.2628728281133892,2.2619907918899975,0.6013656779129204
34104,34104,SPX,put,2020-02-21,2019-10-23,2425.0,10.2,10.6,5,0.3886202106302434,1.601106293094072,0.5944998438742392
34105,34105,SPX,put,2020-02-21,2019-10-23,2450.0,11.3,11.7,1,0.5652368584213043,2.8309291328070687,0.9569438746172618
34106,34106,SPX,put,2020-02-21,2019-10-23,2475.0,12.6,12.9,5,0.8092854713268132,2.433730025550865,1.3913483206367765
34107,34107,SPX,put,2020-02-21,2019-10-23,2500.0,13.9,14.3,8,1.141229323944998,3.066008730810589,1.4959696886417984
34108,34108,SPX,put,2020-02-21,2019-10-23,2600.0,21.0,21.5,180,3.916556675612085,7.035909727324514,5.152731865992915
34109,34109,SPX,put,2020-02-21,2019-10-23,2625.0,23.2,23.7,2,5.157730354646645,9.596616689981309,6.942943252278119
34110,34110,SPX,put,2020-02-21,2019-10-23,2650.0,25.6,26.1,4,6.7094349854289135,10.01956180986327,8.317581029268533
34111,34111,SPX,put,2020-02-21,2019-10-23,2700.0,31.1,31.6,1350,10.962977739824964,13.897032562567857,13.430484836517856
34112,34112,SPX,put,2020-02-21,2019-10-23,2775.0,41.2,41.9,2,21.1117591582352,26.08000260238513,23.160196791405216
34113,34113,SPX,call,2020-02-21,2019-10-23,2800.0,248.7,253.2,2,245.21561177766264,243.540539254165,246.9667843314148
34114,34114,SPX,put,2020-02-21,2019-10-23,2800.0,45.2,45.9,300,25.744909891566863,26.881770449743282,29.31280740776758
34115,34115,SPX,call,2020-02-21,2019-10-23,2820.0,232.4,236.6,2,229.5476496412757,209.88317725359275,225.728031329396
34116,34116,SPX,call,2020-02-21,2019-10-23,2825.0,228.3,232.5,44,225.7064290265425,212.88729821393454,226.4709826718508
34117,34117,SPX,call,2020-02-21,2019-10-23,2850.0,208.3,212.3,30,206.97590041444028,206.66474534031718,203.9532120101344
34118,34118,SPX,put,2020-02-21,2019-10-23,2850.0,54.2,54.9,230,37.23822205772251,39.060841803977354,40.474816360676265
34119,34119,SPX,call,2020-02-21,2019-10-23,2875.0,188.8,192.4,2,189.07329330244465,187.0841222792244,189.81246986504695
34120,34120,SPX,put,2020-02-21,2019-10-23,2900.0,64.9,65.7,93,52.0368011090095,50.11414027127142,57.73302780574929
34121,34121,SPX,put,2020-02-21,2019-10-23,2950.0,77.7,78.5,15,70.45177278849724,73.64104941632007,74.34835610267014
34122,34122,SPX,call,2020-02-21,2019-10-23,2995.0,103.6,104.6,1,115.78157635757157,100.16634168791235,119.09882730161009
34123,34123,SPX,put,2020-02-21,2019-10-23,3005.0,95.1,96.1,40,95.09668599891232,94.20240813880093,100.77150207727412
34124,34124,SPX,call,2020-02-21,2019-10-23,3050.0,70.5,71.4,30,89.51566611984731,84.22052664970174,91.56608417100269
34125,34125,SPX,call,2020-02-21,2019-10-23,3075.0,57.5,58.3,200,79.0824350341511,65.11528945750344,79.59898594421044
34126,34126,SPX,call,2020-02-21,2019-10-23,3150.0,27.9,28.5,32,53.10240264744914,45.71719245097725,54.91535118034175
34127,34127,SPX,put,2020-03-20,2019-10-23,1350.0,0.2,0.35,500,0.0,0.0,0.0
34128,34128,SPX,put,2020-03-20,2019-10-23,1800.0,1.5,1.6,408,1.0038924100078198e-06,0.0,0.0
34129,34129,SPX,call,2020-03-20,2019-10-23,2000.0,997.6,1005.9,500,1017.6624838583527,1027.1693104120804,1014.2132497470687
34130,34130,SPX,put,2020-03-20,2019-10-23,2000.0,3.0,3.2,500,0.0003536559238223,0.3516239787207608,0.002589466546183
34131,34131,SPX,put,2020-03-20,2019-10-23,2050.0,3.6,3.9,16,0.0011857453024414,0.08975297728896653,0.0213025959695829
34132,34132,SPX,put,2020-03-20,2019-10-23,2075.0,4.0,4.2,6,0.0020994281801148,0.05668954361493424,0.0206385582489907
34133,34133,SPX,put,2020-03-20,2019-10-23,2100.0,4.4,4.6,447,0.003638548016835,0.2754807323823876,0.0021461115318734
34134,34134,SPX,put,2020-03-20,2019-10-23,2125.0,4.9,5.1,152,0.0061772062395931,0.053773746928245214,0.0478679649295363
34135,34135,SPX,put,2020-03-20,2019-10-23,2150.0,5.4,5.6,84,0.0102801648786554,0.42274743494608424,0.0150965979187394
34136,34136,SPX,put,2020-03-20,2019-10-23,2175.0,6.0,6.2,10,0.0167821445585998,0.6852348334237363,0.0553729488692903
34137,34137,SPX,put,2020-03-20,2019-10-23,2250.0,8.0,8.2,8,0.0654663076508699,1.2038635537587294,0.1579845923390649
34138,34138,SPX,put,2020-03-20,2019-10-23,2275.0,8.8,9.0,1,0.0995782641898945,1.8165555405201153,0.2867653100532449
34139,34139,SPX,call,2020-03-20,2019-10-23,2300.0,707.0,714.8,2,719.7824766343242,722.3837162657163,714.9786076192224
34140,34140,SPX,put,2020-03-20,2019-10-23,2300.0,9.7,9.9,105,0.1490298312179518,0.8310401198784394,0.4238159685372092
34141,34141,SPX,put,2020-03-20,2019-10-23,2325.0,10.7,10.9,5,0.2195740850819056,1.718469062432622,0.5260054131916895
34142,34142,SPX,call,2020-03-20,2019-10-23,2350.0,659.5,667.1,4,670.2806521377902,662.0645693278634,669.4649394871378
34143,34143,SPX,put,2020-03-20,2019-10-23,2350.0,11.8,12.0,761,0.3186525679048877,3.1947459200145145,0.4263225177557206
34144,34144,SPX,put,2020-03-20,2019-10-23,2400.0,14.2,14.5,31,0.642621016971642,3.675961411203395,0.8867526444205217
34145,34145,SPX,put,2020-03-20,2019-10-23,2425.0,15.6,15.9,2,0.8938777452159954,3.775830278297396,1.398597930762148
34146,34146,SPX,put,2020-03-20,2019-10-23,2450.0,17.1,17.4,308,1.227084790332455,3.3894957331661644,1.5690239977152316
34147,34147,SPX,put,2020-03-20,2019-10-23,2475.0,18.7,19.1,3,1.663179665660813,7.780724795035629,2.256881539655926
34148,34148,SPX,put,2020-03-20,2019-10-23,2500.0,20.5,20.9,465,2.2266959325607587,3.790374867830303,3.2517130233489437
34149,34149,SPX,put,2020-03-20,2019-10-23,2525.0,22.5,22.9,1640,2.9459354618044244,6.387491872992553,4.469216314646229
34150,34150,SPX,put,2020-03-20,2019-10-23,2550.0,24.6,25.0,16,3.853045828037296,6.509680660161527,5.33556384019418
34151,34151,SPX,put,2020-03-20,2019-10-23,2575.0,26.9,27.3,20,4.983985118714188,12.368474991650743,6.6385093093178735
34152,34152,SPX,put,2020-03-20,2019-10-23,2600.0,29.4,29.8,518,6.378360217749133,10.082653601926031,7.260104132239141
34153,34153,SPX,put,2020-03-20,2019-10-23,2625.0,32.1,32.6,1580,8.079129680068519,11.889629154246554,9.300143865780578
34154,34154,SPX,put,2020-03-20,2019-10-23,2650.0,35.0,35.4,38,10.132168383304304,11.914351014360506,11.894391850126038
34155,34155,SPX,put,2020-03-20,2019-10-23,2675.0,38.1,38.6,2,12.585697864988449,15.74177791939072,14.581122386888318
34156,34156,SPX,put,2020-03-20,2019-10-23,2700.0,41.4,41.8,9,15.4895931957426,18.89740501531146,17.757576085957105
34157,34157,SPX,put,2020-03-20,2019-10-23,2725.0,45.0,45.5,1081,18.89458393547642,19.41218507133114,21.44493304871077
34158,34158,SPX,call,2020-03-20,2019-10-23,2750.0,301.2,305.7,4,295.4417944154038,282.3404954561397,292.53632960644313
34159,34159,SPX,put,2020-03-20,2019-10-23,2750.0,48.8,49.4,509,22.851372711282693,28.726573672148696,26.315179034527468
34160,34160,SPX,put,2020-03-20,2019-10-23,2775.0,53.0,53.6,775,27.40969982924412,30.49179334673207,30.53344557793664
34161,34161,SPX,call,2020-03-20,2019-10-23,2800.0,260.5,264.5,2,255.5363602258094,261.3559033684358,260.6651907175461
34162,34162,SPX,put,2020-03-20,2019-10-23,2800.0,57.4,58.0,29,32.61738575490858,33.067025776678726,36.83678295915413
34163,34163,SPX,put,2020-03-20,2019-10-23,2825.0,62.2,62.8,2,38.51938504284033,41.883400495352056,41.87827932860117
34164,34164,SPX,call,2020-03-20,2019-10-23,2850.0,221.1,224.6,2,218.4044124993316,228.24382418490947,213.25544453116427
34165,34165,SPX,put,2020-03-20,2019-10-23,2850.0,67.3,67.9,2000,45.15688526165138,49.46939485486257,50.38226349058623
34166,34166,SPX,call,2020-03-20,2019-10-23,2875.0,202.0,205.2,1,200.9782862929319,206.92447136987116,198.1972047742033
34167,34167,SPX,call,2020-03-20,2019-10-23,2900.0,183.3,186.3,251,184.3555430197473,180.5595045382105,182.45402812701815
34168,34168,SPX,put,2020-03-20,2019-10-23,2900.0,78.8,79.5,277,60.779463015287774,68.50337501212898,65.60962112686127
34169,34169,SPX,call,2020-03-20,2019-10-23,2925.0,165.1,167.8,503,168.56156740330175,171.02922164733766,167.10859795880472
34170,34170,SPX,put,2020-03-20,2019-10-23,2925.0,85.2,85.9,559,69.82121101545249,70.59071413714803,75.18789499156013
34171,34171,SPX,call,2020-03-20,2019-10-23,2950.0,148.3,149.1,250,153.6153991686565,151.3264476087394,154.73975478673802
34172,34172,SPX,put,2020-03-20,2019-10-23,2950.0,92.3,93.0,1501,79.7107663974175,81.27097495880612,84.93037818877986
34173,34173,SPX,call,2020-03-20,2019-10-23,3000.0,114.6,115.4,1364,126.30936471702536,120.09067158338627,128.4757025495825
34174,34174,SPX,put,2020-03-20,2019-10-23,3000.0,108.0,108.8,1326,102.07617917900689,95.9447205504493,108.1328794437279
34175,34175,SPX,call,2020-03-20,2019-10-23,3050.0,84.4,85.1,75,102.45602811419258,96.62323099320133,103.26142899212267
34176,34176,SPX,call,2020-03-20,2019-10-23,3075.0,70.9,71.6,705,91.80139214217796,80.62052651403414,93.8429529329364
34177,34177,SPX,call,2020-03-20,2019-10-23,3100.0,58.7,59.4,354,81.97064272165403,82.5054696790855,78.87886428852397
34178,34178,SPX,call,2020-03-20,2019-10-23,3125.0,47.8,48.4,2,72.93904500551457,68.0548834347225,76.45126608257873
34179,34179,SPX,call,2020-03-20,2019-10-23,3150.0,38.4,39.0,940,64.6772969796948,61.39267623834625,66.9990609450244
34180,34180,SPX,call,2020-03-20,2019-10-23,3200.0,23.9,24.4,255,50.3274381652617,50.67564843878593,50.5257663373053
34181,34181,SPX,call,2020-03-20,2019-10-23,3300.0,9.2,9.5,225,29.23338585104329,29.973493361492157,29.387660305830885
34182,34182,SPX,call,2020-03-20,2019-10-23,3400.0,4.1,4.4,611,16.08039661662474,14.898684231523875,16.735306682304465
34183,34183,SPX,call,2020-03-20,2019-10-23,3450.0,2.85,3.1,55,11.69093348006146,16.578365211222927,12.411025652339015
34184,34184,SPX,call,2020-03-20,2019-10-23,3500.0,2.1,2.25,676,8.390234624870118,7.242129633689248,9.231242263824898
34185,34185,SPX,put,2020-04-17,2019-10-23,1500.0,0.65,0.9,705,2.1532908224115318e-10,0.034060204499679926,0.0
34186,34186,SPX,put,2020-04-17,2019-10-23,1700.0,1.45,1.65,5,5.4980019243692e-07,0.054299103405140825,0.0
34187,34187,SPX,put,2020-04-17,2019-10-23,2100.0,6.2,6.6,2,0.0139115107939369,0.5357332301098383,0.0239432278273982
34188,34188,SPX,put,2020-04-17,2019-10-23,2250.0,11.0,11.4,1,0.1680902215866053,3.1745610823982933,0.2496836962104613
34189,34189,SPX,put,2020-04-17,2019-10-23,2275.0,12.0,12.5,1,0.2416437539864251,3.5721579637988845,0.4504134196768471
34190,34190,SPX,put,2020-04-17,2019-10-23,2325.0,14.5,15.0,20,0.4796165849859051,2.310588486686642,0.7663257407386976
34191,34191,SPX,put,2020-04-17,2019-10-23,2425.0,20.6,21.1,20,1.6274226822588602,3.6592974300544436,2.29355215484702
34192,34192,SPX,put,2020-04-17,2019-10-23,2600.0,36.7,37.5,375,9.131673892277632,14.867657897290908,10.51733703903688
34193,34193,SPX,put,2020-04-17,2019-10-23,2610.0,37.9,38.7,51,9.938395268455338,14.14615689045271,11.781266108075856
34194,34194,SPX,put,2020-04-17,2019-10-23,2775.0,62.8,63.8,14,33.43551184509488,42.21157035397089,35.807491915060794
34195,34195,SPX,put,2020-04-17,2019-10-23,2825.0,72.8,73.7,14,45.4230870257519,47.03188442796207,49.72169916123833
34196,34196,SPX,put,2020-04-17,2019-10-23,2950.0,103.9,105.1,4,87.99934053680136,91.33103696623299,92.72685139962962
34197,34197,SPX,put,2020-04-17,2019-10-23,3000.0,120.0,121.3,250,110.46652678557916,105.58457953407334,117.09592846523354
34198,34198,SPX,call,2020-04-17,2019-10-23,3100.0,69.9,71.1,196,93.52776321622856,87.57644755551844,92.00716244541248
34199,34199,SPX,call,2020-04-17,2019-10-23,3150.0,48.1,49.1,150,75.59420141035025,70.563274682849,79.18398419891822
34200,34200,SPX,call,2020-04-17,2019-10-23,3300.0,12.8,13.5,52,37.30180304840337,39.748301961195395,38.94801169655086
34201,34201,SPX,put,2020-06-19,2019-10-23,800.0,0.05,0.25,25,0.0,0.0,0.0
34202,34202,SPX,put,2020-06-19,2019-10-23,1100.0,0.4,0.6,25,0.0,0.0,0.0
34203,34203,SPX,put,2020-06-19,2019-10-23,1625.0,2.1,2.3,500,5.730730067219584e-06,0.17905154854232394,0.0
34204,34204,SPX,put,2020-06-19,2019-10-23,1700.0,2.65,2.85,184,4.2981736027777016e-05,0.09309157526764733,0.0
34205,34205,SPX,put,2020-06-19,2019-10-23,1800.0,3.8,4.1,450,0.0004578783945381,0.6013567978077605,0.0
34206,34206,SPX,put,2020-06-19,2019-10-23,1900.0,5.5,5.8,405,0.0035490897062974,0.4991931301641173,0.0
34207,34207,SPX,put,2020-06-19,2019-10-23,1950.0,6.6,7.0,3,0.0088955135160552,0.5833877600286361,0.0506678778134505
34208,34208,SPX,put,2020-06-19,2019-10-23,1975.0,7.3,7.6,80,0.013748001319674,0.5481890094585163,0.0284952783537509
34209,34209,SPX,put,2020-06-19,2019-10-23,2000.0,8.0,8.3,1250,0.0209250455609554,0.66397046640907,0.0386647894779833
34210,34210,SPX,put,2020-06-19,2019-10-23,2100.0,11.4,11.9,120,0.0973898380686515,1.395753241906607,0.2276403138355382
34211,34211,SPX,put,2020-06-19,2019-10-23,2150.0,13.6,14.0,8,0.1942043319606474,2.4529075894460997,0.403611557842266
34212,34212,SPX,put,2020-06-19,2019-10-23,2175.0,14.8,15.3,5,0.2693173548026806,1.9527478411358765,0.4480794667753948
34213,34213,SPX,call,2020-06-19,2019-10-23,2200.0,807.3,817.0,2,828.127807098851,813.467393091964,826.7903855778038
34214,34214,SPX,put,2020-06-19,2019-10-23,2200.0,16.1,16.6,4,0.3692013704408072,3.865133967875122,0.7372101100524009
34215,34215,SPX,put,2020-06-19,2019-10-23,2300.0,22.3,22.8,1066,1.1708719070749396,4.773530421333042,1.9727930988873092
34216,34216,SPX,call,2020-06-19,2019-10-23,2350.0,669.9,678.3,6,681.3074937324627,683.419566282839,679.4554300850906
34217,34217,SPX,put,2020-06-19,2019-10-23,2350.0,26.1,26.7,302,1.9644389451549171,5.042195521035703,2.44905921109447
34218,34218,SPX,put,2020-06-19,2019-10-23,2450.0,35.2,35.8,8,4.971593250011097,9.075540398198168,6.728388925171871
34219,34219,SPX,put,2020-06-19,2019-10-23,2500.0,40.7,41.4,502,7.534208638449996,10.834574254448796,10.443641163544765
34220,34220,SPX,put,2020-06-19,2019-10-23,2550.0,46.9,47.6,4017,11.08555869087283,19.464584540108,13.74530150158364
34221,34221,SPX,put,2020-06-19,2019-10-23,2575.0,50.3,51.0,1,13.30694587077616,21.101485423708244,16.42500716668196
34222,34222,SPX,put,2020-06-19,2019-10-23,2600.0,53.8,54.6,1614,15.867553092687672,21.397438696942718,17.588755107356395
34223,34223,SPX,put,2020-06-19,2019-10-23,2650.0,61.5,62.3,2014,22.13590879868173,29.269975671303847,24.628825386544385
34224,34224,SPX,put,2020-06-19,2019-10-23,2700.0,70.1,71.0,1410,30.14911269280185,36.51181905738086,33.797476193715454
